zona,id_cluster,P0,P10,P20,P30,P40,Median,P60,P70,P80,P90,P100,mean,std,n_cliente
ExtremoSur,0,171134.01195465264,30737.75179253508,24607.41236759988,18304.44822545023,12893.253755705991,9142.935714042915,6623.643677419353,4392.79429953917,2284.2887004608283,404.5480990783422,0.0009600000000000001,14236.816065928684,17515.648762521712,200
ExtremoSur,1,3364.8175806451613,3079.602607142857,2794.387633640553,2509.1726601382484,2110.868917050691,1656.0207891705068,1201.1726612903221,882.4720668202765,836.0665391705069,789.6610115207372,743.2554838709677,1855.0286607142857,1257.5215921879283,4
ExtremoSur,2,20671.22324920219,10434.810245569066,8401.369967741934,5016.550448156682,4156.640585253455,3364.168582949309,3010.3690921658986,2586.7090092165895,2157.8134009216587,1737.249677419355,58.30341013824885,5162.574633727407,4594.493330284508,72
ExtremoSur,3,25503.02377532834,13301.882958525346,9665.783403735139,8811.23358451221,6093.194857142857,4086.118202764977,3700.9001612903226,2798.500105990782,1940.116866359447,1045.6836221198157,230.486267281106,6718.382110888917,6433.403677383711,19
ExtremoSur,4,13382.528216013825,8082.361216589862,6971.032188940092,6076.963911290322,4927.124864736866,4196.946152073733,3701.8427972350223,3081.7859798723503,2735.4744331797233,1571.8172970826033,938.1341474654378,4905.588575361587,3013.4941030513182,28
