zona,id_cluster,P0,P10,P20,P30,P40,Median,P60,P70,P80,P90,P100,mean,std,n_cliente
Centro,0,361493.0235966924,9854.699526470045,6142.222140819815,4564.685537721198,3659.762855104493,2948.9332661290323,2401.5666705069125,1908.3712269585246,1512.385253456221,1032.9964976958524,235.77891705069126,5952.380461786584,19807.08416284215,438
Centro,1,4154771.1193724717,33224.1854383951,19541.673497152075,13349.635248433697,10087.808527049769,7077.977305819124,5220.995819170506,3756.782087557604,2319.868352534562,1018.2901671846191,1.18608,24784.275953734355,147063.7320855552,1154
Centro,2,150111.27760628227,13690.813847142857,8631.493944756336,6547.487322556739,5133.210933179724,4003.9480666762674,3136.495933179723,2465.915552995392,1859.629690703341,1377.1174422125578,57.53055373732719,6637.018000405561,9926.171439736516,886
Centro,3,13323.923023082949,5765.77920675144,3980.874362785138,2994.700005169642,2339.4712557603684,1918.0309547811062,1660.4286635944695,1499.421025345622,1127.4773041474655,728.2078867741936,7.741935483870968e-07,2671.5825245548,2245.976812945826,136
Centro,4,70326.26537503283,15135.808046742857,10719.30523917258,8287.216248847926,6469.680379549309,4872.94418202765,3820.5632556322566,3002.819032258064,2110.296491133641,1481.4191780089857,0.002721774193548387,7926.396480049772,10317.485517758085,173
Centro,5,39885.135120967745,23468.85060483871,18984.89695353341,13501.091363234445,6867.809735023042,2631.4996601382486,1112.223038286865,410.9802995391705,271.99926401094467,202.71334677419355,27.68709677419355,8877.979262244562,10818.623768746022,41
